trade_date,nifty_price,gold_price,nifty_return,gold_return,nifty_vol_30d,nifty_rsi_14,high_vol_flag,gold_on_crash_days
2023-07-13,19413.75,50.52000045776367,0.0015192303855748879,0.008383273381924905,0.004794104719706184,74.80313417035869,False,
2023-07-14,19564.5,50.59000015258789,0.007765114931427508,0.001385583812152591,0.00485986787080855,83.53978973508487,False,
2023-07-17,19711.44921875,50.4900016784668,0.007511013251041421,-0.001976645064627025,0.004966127236326482,84.90542082853332,False,
2023-07-18,19749.25,50.65999984741211,0.001917706853032497,0.0033669669893834353,0.00496135845571004,83.93359326658141,False,
2023-07-19,19833.150390625,51.02000045776367,0.004248282371482448,0.007106210253373213,0.004966132819623929,83.06011830485699,False,
2023-07-20,19979.150390625,51.08000183105469,0.007361412439498949,0.0011760363142427899,0.00498365386471822,82.08399095848038,False,
2023-07-21,19745.0,50.650001525878906,-0.011719737128305097,-0.008418173252968786,0.0054508127803108335,65.85830798964159,False,
2023-07-24,19672.349609375,50.650001525878906,-0.0036794322929856182,0.0,0.005445809559405547,60.587360410314496,False,
2023-07-25,19680.599609375,50.58000183105469,0.0004193703428323481,-0.0013820274968492363,0.005452910577895,60.55050964728639,False,
2023-07-26,19778.30078125,50.84000015258789,0.004964339187534694,0.005140338317931148,0.005424871233438488,60.51803547146638,False,
2023-07-27,19659.900390625,50.93000030517578,-0.0059863783008722304,0.0017702626341025152,0.005609979512288758,62.729856096026914,False,
2023-07-28,19646.05078125,50.66999816894531,-0.0007044597937843067,-0.005105088055615936,0.005541695826357857,61.34773063719986,False,
2023-07-31,19753.80078125,50.65999984741211,0.005484562836559181,-0.00019732231881808282,0.005485048512093586,62.06724909030665,False,
2023-08-01,19733.55078125,50.689998626708984,-0.0010251191770254131,0.0005921590877857597,0.00541527079662755,63.773300058538986,False,
2023-08-02,19526.55078125,50.68000030517578,-0.010489749274959825,-0.0001972444624990244,0.005844361121071091,53.90205473713796,False,
2023-08-03,19381.650390625,50.540000915527344,-0.007420685416911321,-0.0027624188793491378,0.006051298397215643,43.64908262793213,False,
2023-08-04,19517.0,50.5,0.006983389270114548,-0.0007914704155664865,0.006057649529058051,43.19133046646752,False,
2023-08-07,19597.30078125,50.4900016784668,0.004114401867602702,-0.00019798656501390788,0.0059320886548860615,44.83325186751533,False,
2023-08-08,19570.849609375,50.560001373291016,-0.0013497354646058168,0.0013864070607483292,0.005957128244212582,40.71832780893985,False,
2023-08-09,19632.55078125,50.369998931884766,0.003152707884763739,-0.0037579595776400243,0.005884580382458191,36.95724073456153,False,
2023-08-10,19543.099609375,50.22999954223633,-0.004556268458015711,-0.002779420143283251,0.005838424284347484,41.4738432657936,False,
2023-08-11,19428.30078125,50.130001068115234,-0.005874136161590715,-0.0019908117665222713,0.005623496168438176,40.04820075470977,False,
2023-08-14,19434.55078125,50.09000015258789,0.00032169565781225984,-0.0007979436400368245,0.0054866856964286,39.95025264572001,False,
2023-08-16,19465.0,50.11000061035156,0.0015667570139761278,0.0003992904312786205,0.0054592390222574,36.45949751322734,False,
2023-08-17,19365.25,49.81999969482422,-0.005124582584125403,-0.005787286210238718,0.005542601079917385,37.05689062003999,False,
2023-08-18,19310.150390625,49.75,-0.0028452826260957353,-0.0014050520925934507,0.005478090293514794,35.760922661676915,False,
2023-08-21,19393.599609375,49.68000030517578,0.0043215209131937105,-0.0014070290416928755,0.005315208279114043,34.40959113249687,False,
2023-08-22,19396.44921875,49.900001525878906,0.00014693555773015454,0.004428365928979439,0.0053109613482143995,35.18626599422542,False,
2023-08-23,19444.0,49.810001373291016,0.0024515199000461063,-0.0018036102171502533,0.0052705363130771034,45.7811289717238,False,
2023-08-24,19386.69921875,50.029998779296875,-0.002946964680621278,0.004416731578807509,0.005272678529190611,50.28340258515781,False,
2023-08-25,19265.80078125,49.939998626708984,-0.006236153774081932,-0.0017989237414319792,0.005385428643541573,35.667066370083745,False,
2023-08-28,19306.05078125,49.79999923706055,0.002089194238900971,-0.0028033518922357947,0.005190645571912103,32.585949177877424,False,
2023-08-29,19342.650390625,49.97999954223633,0.0018957584743610756,0.0036144640147268703,0.004991849274330837,36.51939744690278,False,
2023-08-30,19347.44921875,50.34000015258789,0.0002480956863764039,0.0072028934303478565,0.004971879307306351,31.944080233139218,False,
2023-08-31,19253.80078125,50.349998474121094,-0.004840350603388277,0.00019861584233016316,0.004938459355299768,31.77515127801935,False,
2023-09-01,19435.30078125,50.369998931884766,0.009426710188917609,0.00039722856742385737,0.005071300020622151,50.406790126259295,False,
2023-09-04,19528.80078125,50.439998626708984,0.004810833701642592,0.00138971007164157,0.004743403407364176,54.972856218337405,False,
2023-09-05,19574.900390625,50.349998474121094,0.0023605960187407238,-0.0017843012497671396,0.004725629438197033,55.70439997810251,False,
2023-09-06,19611.05078125,50.310001373291016,0.0018467726478093027,-0.000794381371245434,0.00473877657557617,63.660223513168525,False,
2023-09-07,19727.05078125,50.16999816894531,0.005915032360780392,-0.002782810584855744,0.004776886243083134,71.70009657906776,False,
2023-09-08,19819.94921875,50.209999084472656,0.004709190366575022,0.0007973074942646541,0.004719296690078536,71.97576626404624,False,
2023-09-11,19996.349609375,50.15999984741211,0.008900143420050854,-0.0009958023894091061,0.004969296181592848,76.22869205374359,False,
